id,issue_d,loan_status,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,dti,emp_length,home_ownership,verification_status,purpose,addr_state,application_type,fico_range_low,fico_range_high,earliest_cr_line,revol_util,open_acc,total_acc,delinq_2yrs,pub_rec,inq_last_6mths,is_default
60871355,Sep-2015,Fully Paid,6800.0,6800.0, 36 months,5.32,204.79,A,A1,50000.0,10.18,1 year,MORTGAGE,Not Verified,credit_card,AZ,Individual,750.0,754.0,Jul-1998,41.1,6.0,13.0,0.0,0.0,0.0,0
63938514,Nov-2015,Fully Paid,6800.0,6800.0, 36 months,5.32,204.79,A,A1,65000.0,3.05,10+ years,MORTGAGE,Verified,credit_card,MD,Individual,775.0,779.0,Nov-1985,27.9,5.0,18.0,0.0,0.0,0.0,0
70917958,Feb-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,135000.0,8.16,10+ years,OWN,Source Verified,major_purchase,MI,Individual,745.0,749.0,Dec-1997,85.2,11.0,24.0,0.0,0.0,0.0,0
55980406,Jul-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,61464.0,10.35,,MORTGAGE,Not Verified,home_improvement,CO,Individual,780.0,784.0,Dec-1977,12.4,13.0,26.0,0.0,0.0,0.0,0
104104434,Apr-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,100000.0,13.1,10+ years,MORTGAGE,Not Verified,debt_consolidation,VA,Individual,705.0,709.0,Mar-1997,85.8,6.0,13.0,1.0,0.0,0.0,0
92054909,Oct-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,75000.0,13.95,2 years,MORTGAGE,Source Verified,debt_consolidation,MO,Individual,730.0,734.0,Sep-2007,25.7,25.0,34.0,0.0,0.0,0.0,0
91307573,Nov-2016,Charged Off,7000.0,7000.0, 36 months,5.32,210.81,A,A1,62500.0,17.18,< 1 year,RENT,Source Verified,debt_consolidation,CA,Individual,730.0,734.0,Aug-2006,15.9,13.0,30.0,0.0,0.0,0.0,1
93789707,Nov-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,100000.0,19.1,2 years,RENT,Not Verified,credit_card,CA,Individual,760.0,764.0,Sep-1996,23.1,13.0,25.0,1.0,0.0,0.0,0
67879685,Dec-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,29500.0,11.92,< 1 year,OWN,Not Verified,debt_consolidation,NJ,Individual,690.0,694.0,Nov-2006,43.3,5.0,10.0,0.0,0.0,0.0,0
76421385,Apr-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,72000.0,11.53,9 years,MORTGAGE,Not Verified,debt_consolidation,TX,Individual,780.0,784.0,Jan-2001,1.7,6.0,37.0,0.0,0.0,1.0,0
62734366,Oct-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,75000.0,6.37,10+ years,MORTGAGE,Not Verified,debt_consolidation,OH,Individual,815.0,819.0,Oct-1996,11.9,7.0,15.0,0.0,0.0,0.0,0
73863317,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,96000.0,8.23,3 years,MORTGAGE,Source Verified,home_improvement,VA,Individual,805.0,809.0,Aug-2000,35.5,9.0,26.0,0.0,0.0,0.0,0
108173878,May-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,70000.0,28.85,10+ years,RENT,Not Verified,credit_card,MA,Individual,800.0,804.0,Jun-1984,15.7,19.0,41.0,0.0,0.0,0.0,0
89797964,Sep-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,75000.0,20.58,10+ years,RENT,Not Verified,debt_consolidation,VA,Individual,775.0,779.0,Aug-1979,19.9,24.0,38.0,0.0,0.0,0.0,0
68409592,Jan-2016,Charged Off,7000.0,7000.0, 36 months,5.32,210.81,A,A1,72000.0,5.43,,MORTGAGE,Not Verified,credit_card,IN,Individual,805.0,809.0,Mar-1988,20.9,6.0,12.0,0.0,0.0,0.0,1
96619514,Jan-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,110058.0,12.23,7 years,MORTGAGE,Not Verified,house,TX,Individual,800.0,804.0,Jan-1994,0.0,11.0,25.0,0.0,0.0,1.0,0
102635676,Mar-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,63000.0,8.29,1 year,MORTGAGE,Not Verified,credit_card,GA,Individual,780.0,784.0,Apr-1982,20.2,8.0,23.0,0.0,0.0,0.0,0
119274217,Sep-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,31000.0,26.6,,OWN,Not Verified,credit_card,NC,Individual,790.0,794.0,Feb-1976,11.4,14.0,23.0,0.0,0.0,0.0,0
126618872,Jan-2018,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,49000.0,6.07,10+ years,MORTGAGE,Not Verified,credit_card,TN,Individual,725.0,729.0,Oct-2005,21.7,7.0,21.0,0.0,1.0,0.0,0
50535366,May-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,150000.0,12.23,10+ years,MORTGAGE,Source Verified,credit_card,CT,Individual,700.0,704.0,Nov-1993,43.9,14.0,35.0,0.0,1.0,0.0,0
66230432,Dec-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,60000.0,30.2,2 years,MORTGAGE,Not Verified,credit_card,OH,Individual,725.0,729.0,Sep-2001,20.1,24.0,33.0,0.0,0.0,0.0,0
109645824,May-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,110000.0,14.04,7 years,RENT,Source Verified,debt_consolidation,FL,Individual,730.0,734.0,Sep-2003,32.5,17.0,28.0,0.0,0.0,2.0,0
98775616,Feb-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,86000.0,2.61,,MORTGAGE,Source Verified,home_improvement,NY,Individual,715.0,719.0,Oct-1988,12.6,9.0,18.0,0.0,0.0,0.0,0
50456888,May-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,135000.0,15.32,2 years,MORTGAGE,Source Verified,other,MA,Individual,730.0,734.0,May-1996,63.0,11.0,23.0,0.0,0.0,0.0,0
49277511,Jun-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,150000.0,10.66,5 years,MORTGAGE,Source Verified,credit_card,TX,Individual,670.0,674.0,Oct-1995,63.4,12.0,26.0,0.0,0.0,0.0,0
94123750,Dec-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,80000.0,9.42,10+ years,OWN,Not Verified,credit_card,MA,Individual,810.0,814.0,Nov-1996,9.0,18.0,42.0,0.0,0.0,0.0,0
49773240,May-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,34500.0,16.83,1 year,RENT,Not Verified,credit_card,CO,Individual,710.0,714.0,Apr-1986,17.5,17.0,24.0,0.0,0.0,0.0,0
54017705,Jul-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,95000.0,12.11,10+ years,MORTGAGE,Verified,debt_consolidation,OK,Individual,780.0,784.0,Feb-2005,9.9,16.0,32.0,0.0,0.0,0.0,0
90343008,Sep-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,100000.0,14.09,10+ years,MORTGAGE,Not Verified,home_improvement,CA,Individual,800.0,804.0,Jan-2003,9.2,9.0,31.0,0.0,0.0,0.0,0
75708917,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,60000.0,12.34,2 years,RENT,Not Verified,credit_card,CA,Individual,715.0,719.0,Oct-2009,51.8,6.0,7.0,0.0,0.0,0.0,0
76051319,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,218000.0,2.61,5 years,MORTGAGE,Source Verified,home_improvement,TX,Individual,800.0,804.0,Feb-2002,0.4,4.0,19.0,0.0,0.0,0.0,0
65139652,Dec-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,95000.0,14.98,1 year,RENT,Source Verified,major_purchase,NJ,Individual,790.0,794.0,Jul-1991,18.7,15.0,24.0,0.0,0.0,0.0,0
86146461,Jul-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,54000.0,23.56,8 years,MORTGAGE,Not Verified,medical,MN,Individual,750.0,754.0,Nov-2007,47.2,17.0,29.0,0.0,0.0,0.0,0
89959196,Sep-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,72500.0,11.75,8 years,RENT,Not Verified,home_improvement,CA,Individual,740.0,744.0,May-2002,35.4,8.0,12.0,1.0,0.0,0.0,0
73895943,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,75000.0,20.57,9 years,MORTGAGE,Not Verified,debt_consolidation,VA,Individual,730.0,734.0,Oct-2001,56.0,8.0,17.0,0.0,0.0,0.0,0
69832853,Jan-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,45000.0,14.8,,OWN,Not Verified,debt_consolidation,NY,Individual,770.0,774.0,Feb-1988,9.3,10.0,18.0,0.0,0.0,0.0,0
97740182,Feb-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,139000.0,2.31,10+ years,MORTGAGE,Source Verified,debt_consolidation,CO,Individual,700.0,704.0,Mar-1994,21.5,9.0,22.0,0.0,0.0,0.0,0
88032143,Aug-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,76000.0,20.05,10+ years,MORTGAGE,Not Verified,debt_consolidation,GA,Individual,730.0,734.0,Dec-1995,35.3,10.0,26.0,0.0,0.0,1.0,0
76895139,Apr-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,37000.0,29.26,8 years,MORTGAGE,Not Verified,vacation,MN,Individual,820.0,824.0,May-1995,63.7,6.0,11.0,0.0,0.0,0.0,0
99767766,Mar-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,63000.0,5.6,1 year,RENT,Source Verified,other,MO,Individual,775.0,779.0,Oct-2002,2.8,12.0,13.0,0.0,0.0,0.0,0
90211514,Sep-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,58000.0,26.17,,RENT,Not Verified,debt_consolidation,FL,Individual,705.0,709.0,Aug-1992,70.6,8.0,18.0,0.0,0.0,0.0,0
73845755,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,36306.0,7.7,10+ years,MORTGAGE,Source Verified,credit_card,OH,Individual,690.0,694.0,Nov-1975,56.8,8.0,13.0,0.0,1.0,1.0,0
102055723,Apr-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,110000.0,24.12,10+ years,MORTGAGE,Source Verified,medical,MA,Individual,730.0,734.0,Jan-1991,32.0,30.0,61.0,3.0,0.0,0.0,0
91091881,Oct-2016,Charged Off,7000.0,7000.0, 36 months,5.32,210.81,A,A1,160000.0,9.37,< 1 year,RENT,Source Verified,debt_consolidation,NY,Individual,695.0,699.0,Jun-2002,38.3,7.0,24.0,0.0,0.0,2.0,1
70952353,Feb-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,48000.0,21.78,4 years,RENT,Not Verified,debt_consolidation,NH,Individual,795.0,799.0,Jul-1999,19.8,12.0,22.0,0.0,0.0,0.0,0
54097733,Jul-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,200000.0,29.85,4 years,MORTGAGE,Source Verified,debt_consolidation,NJ,Individual,690.0,694.0,Oct-1986,70.1,16.0,32.0,0.0,0.0,0.0,0
74492867,Mar-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,28000.0,4.84,2 years,RENT,Not Verified,credit_card,CA,Individual,750.0,754.0,Feb-2006,28.8,5.0,6.0,0.0,0.0,0.0,0
108391677,May-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,73000.0,12.35,10+ years,MORTGAGE,Not Verified,debt_consolidation,OR,Individual,800.0,804.0,Nov-1999,4.2,17.0,35.0,0.0,0.0,0.0,0
106561097,Apr-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,130000.0,7.08,10+ years,MORTGAGE,Not Verified,debt_consolidation,CA,Individual,790.0,794.0,Jul-2003,16.1,11.0,26.0,0.0,0.0,1.0,0
97032724,Jan-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,85035.0,19.04,6 years,RENT,Source Verified,debt_consolidation,DC,Individual,720.0,724.0,Dec-2003,28.0,11.0,32.0,1.0,0.0,0.0,0
76236616,Apr-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,22000.0,7.91,,MORTGAGE,Not Verified,credit_card,IN,Individual,825.0,829.0,Jun-1971,15.6,7.0,20.0,0.0,0.0,0.0,0
101382637,Mar-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,114000.0,25.59,4 years,MORTGAGE,Not Verified,credit_card,CA,Individual,775.0,779.0,Feb-1983,17.3,17.0,38.0,0.0,0.0,0.0,0
77300349,Apr-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,92000.0,18.63,6 years,RENT,Not Verified,debt_consolidation,GA,Individual,820.0,824.0,Oct-1995,1.9,13.0,26.0,0.0,0.0,0.0,0
100026420,Mar-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,75000.0,29.3,3 years,RENT,Not Verified,credit_card,NY,Individual,690.0,694.0,Jul-2006,44.8,20.0,34.0,0.0,0.0,1.0,0
125555899,Dec-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,148000.0,11.3,5 years,RENT,Not Verified,debt_consolidation,WI,Individual,835.0,839.0,Aug-1999,4.0,8.0,14.0,0.0,0.0,0.0,0
128220277,Feb-2018,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,59000.0,6.61,1 year,MORTGAGE,Not Verified,medical,AZ,Joint App,780.0,784.0,Feb-2004,30.3,8.0,16.0,0.0,0.0,0.0,0
111754440,Jun-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,45000.0,9.33,,MORTGAGE,Verified,debt_consolidation,AL,Individual,815.0,819.0,Nov-1978,10.9,15.0,36.0,0.0,0.0,0.0,0
121246656,Oct-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,78000.0,10.82,10+ years,RENT,Not Verified,debt_consolidation,CA,Individual,760.0,764.0,Apr-2000,10.6,5.0,15.0,0.0,0.0,0.0,0
60277188,Sep-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,60000.0,20.54,10+ years,MORTGAGE,Not Verified,debt_consolidation,OH,Individual,725.0,729.0,Nov-2000,54.1,21.0,41.0,0.0,0.0,0.0,0
106530670,Apr-2017,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,48000.0,25.13,10+ years,RENT,Not Verified,debt_consolidation,WI,Individual,805.0,809.0,Oct-2004,16.1,11.0,12.0,0.0,0.0,0.0,0
77398586,Apr-2016,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,47500.0,20.49,9 years,MORTGAGE,Not Verified,debt_consolidation,GA,Individual,775.0,779.0,Jan-2004,17.1,13.0,19.0,0.0,0.0,0.0,0
61358629,Oct-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,62000.0,21.7,10+ years,MORTGAGE,Not Verified,home_improvement,TN,Individual,730.0,734.0,Oct-1997,25.2,11.0,18.0,0.0,0.0,0.0,0
66074460,Nov-2015,Fully Paid,7000.0,7000.0, 36 months,5.32,210.81,A,A1,130000.0,8.04,< 1 year,MORTGAGE,Not Verified,debt_consolidation,CA,Individual,730.0,734.0,Nov-2007,28.4,8.0,11.0,0.0,0.0,0.0,0
55934045,Jul-2015,Fully Paid,7050.0,7050.0, 36 months,5.32,212.31,A,A1,105000.0,14.16,3 years,MORTGAGE,Not Verified,debt_consolidation,IL,Individual,750.0,754.0,Jul-2002,26.9,16.0,39.0,0.0,1.0,0.0,0
66561978,Dec-2015,Fully Paid,7100.0,7100.0, 36 months,5.32,213.82,A,A1,95000.0,15.64,10+ years,MORTGAGE,Not Verified,debt_consolidation,FL,Individual,750.0,754.0,Nov-2000,18.9,10.0,24.0,0.0,0.0,1.0,0
95168162,Dec-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,70000.0,11.11,9 years,MORTGAGE,Not Verified,debt_consolidation,TN,Individual,770.0,774.0,Aug-1989,8.5,10.0,20.0,0.0,0.0,0.0,0
74826201,Mar-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,49000.0,19.05,10+ years,MORTGAGE,Source Verified,debt_consolidation,MN,Individual,750.0,754.0,Dec-2001,18.4,11.0,36.0,0.0,0.0,1.0,0
67326470,Dec-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,45000.0,28.43,3 years,RENT,Not Verified,credit_card,CA,Individual,715.0,719.0,Jul-2004,28.3,8.0,18.0,0.0,0.0,0.0,0
58613267,Aug-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,80000.0,1.7,1 year,MORTGAGE,Source Verified,vacation,TX,Individual,680.0,684.0,Jul-1995,19.1,9.0,25.0,0.0,1.0,0.0,0
65732887,Dec-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,85000.0,9.01,6 years,MORTGAGE,Verified,credit_card,MD,Individual,720.0,724.0,Nov-1979,71.6,6.0,7.0,0.0,0.0,1.0,0
72584301,Feb-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,135000.0,14.02,7 years,RENT,Not Verified,debt_consolidation,VA,Individual,800.0,804.0,Jul-1998,5.0,13.0,44.0,0.0,0.0,0.0,0
113201971,Jul-2017,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,70000.0,19.97,3 years,RENT,Not Verified,debt_consolidation,TX,Individual,740.0,744.0,Apr-2002,16.1,14.0,26.0,0.0,1.0,0.0,0
51135299,Jun-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,64000.0,11.44,9 years,MORTGAGE,Source Verified,debt_consolidation,AR,Individual,755.0,759.0,Nov-1995,16.7,8.0,35.0,0.0,0.0,1.0,0
115366739,Aug-2017,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,135000.0,10.04,10+ years,MORTGAGE,Not Verified,credit_card,NJ,Individual,750.0,754.0,Jul-2002,12.1,20.0,32.0,1.0,0.0,0.0,0
83313610,Jun-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,82000.0,17.02,10+ years,MORTGAGE,Source Verified,home_improvement,CA,Individual,725.0,729.0,Jun-2000,32.6,10.0,23.0,0.0,1.0,2.0,0
55152176,Jul-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,70000.0,25.47,4 years,RENT,Source Verified,credit_card,NY,Individual,680.0,684.0,Jul-2007,33.1,20.0,38.0,3.0,0.0,0.0,0
128556750,Feb-2018,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,70000.0,15.51,4 years,MORTGAGE,Source Verified,debt_consolidation,WA,Individual,720.0,724.0,Sep-2013,56.0,5.0,9.0,0.0,0.0,0.0,0
107226009,Apr-2017,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,60000.0,16.44,8 years,RENT,Not Verified,credit_card,AZ,Individual,725.0,729.0,Jan-2005,29.3,9.0,17.0,0.0,1.0,0.0,0
73875825,Mar-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,97500.0,6.34,6 years,RENT,Source Verified,credit_card,CA,Individual,705.0,709.0,Sep-1998,45.5,4.0,13.0,0.0,0.0,0.0,0
55131139,Jul-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,34652.0,4.78,9 years,MORTGAGE,Not Verified,credit_card,FL,Individual,765.0,769.0,Mar-2006,22.7,7.0,13.0,0.0,0.0,0.0,0
60801532,Sep-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,111000.0,20.85,5 years,MORTGAGE,Not Verified,credit_card,IL,Individual,755.0,759.0,Aug-2001,46.4,18.0,48.0,0.0,0.0,0.0,0
117268660,Aug-2017,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,65000.0,21.75,3 years,MORTGAGE,Source Verified,home_improvement,CA,Individual,815.0,819.0,Apr-2007,0.0,11.0,27.0,0.0,0.0,1.0,0
77577756,May-2016,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,45600.0,26.18,,MORTGAGE,Verified,credit_card,KS,Individual,725.0,729.0,Dec-1977,32.0,12.0,24.0,0.0,0.0,1.0,0
62002113,Oct-2015,Fully Paid,7200.0,7200.0, 36 months,5.32,216.83,A,A1,58000.0,8.0,10+ years,RENT,Not Verified,debt_consolidation,NY,Individual,755.0,759.0,Oct-2003,11.9,20.0,29.0,0.0,0.0,1.0,0
55130500,Jul-2015,Fully Paid,7250.0,7250.0, 36 months,5.32,218.34,A,A1,37500.0,4.81,10+ years,MORTGAGE,Verified,debt_consolidation,CA,Individual,800.0,804.0,Nov-1999,14.2,9.0,16.0,0.0,0.0,0.0,0
55280335,Jul-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,32000.0,20.48,10+ years,RENT,Source Verified,credit_card,CO,Individual,765.0,769.0,Jul-2001,19.7,8.0,11.0,0.0,0.0,0.0,0
51977962,Jun-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,189000.0,8.72,2 years,MORTGAGE,Not Verified,debt_consolidation,FL,Individual,740.0,744.0,Jun-1996,9.6,21.0,49.0,1.0,0.0,0.0,0
74765041,Mar-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,55000.0,15.64,10+ years,RENT,Not Verified,debt_consolidation,NJ,Individual,805.0,809.0,Feb-2004,8.4,16.0,24.0,0.0,0.0,0.0,0
65642036,Nov-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,85000.0,16.54,10+ years,MORTGAGE,Not Verified,vacation,VA,Individual,775.0,779.0,Feb-1993,28.1,15.0,39.0,0.0,0.0,0.0,0
76331188,Apr-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,76000.0,13.58,2 years,MORTGAGE,Not Verified,debt_consolidation,WI,Individual,735.0,739.0,Mar-1995,25.9,10.0,33.0,1.0,0.0,1.0,0
63344433,Oct-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,82000.0,4.86,6 years,MORTGAGE,Not Verified,home_improvement,HI,Individual,695.0,699.0,Apr-2004,0.0,6.0,34.0,0.0,0.0,0.0,0
91180073,Oct-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,42000.0,4.49,10+ years,RENT,Verified,debt_consolidation,MO,Individual,715.0,719.0,Sep-2005,10.2,12.0,44.0,0.0,0.0,0.0,0
96114330,Jan-2017,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,60000.0,10.4,5 years,RENT,Not Verified,credit_card,NY,Individual,755.0,759.0,Nov-2002,9.8,15.0,29.0,1.0,0.0,2.0,0
95447390,Dec-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,140000.0,8.54,1 year,MORTGAGE,Source Verified,debt_consolidation,NY,Individual,770.0,774.0,Aug-2002,21.5,17.0,46.0,0.0,0.0,1.0,0
87004592,Aug-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,57000.0,16.97,< 1 year,RENT,Source Verified,debt_consolidation,TN,Individual,745.0,749.0,Aug-2007,20.3,15.0,19.0,0.0,0.0,0.0,0
71726708,Mar-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,25000.0,18.05,1 year,RENT,Source Verified,debt_consolidation,NJ,Individual,715.0,719.0,May-2009,23.4,7.0,11.0,0.0,0.0,1.0,0
65514737,Nov-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,83000.0,15.93,10+ years,MORTGAGE,Not Verified,home_improvement,WI,Individual,765.0,769.0,Nov-2002,35.2,8.0,19.0,0.0,0.0,0.0,0
126784546,Jan-2018,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,35800.0,26.52,4 years,MORTGAGE,Not Verified,medical,GA,Joint App,830.0,834.0,May-1993,1.7,7.0,17.0,0.0,0.0,0.0,0
50103505,May-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,48000.0,11.98,2 years,MORTGAGE,Source Verified,debt_consolidation,IN,Individual,780.0,784.0,Mar-2005,11.1,13.0,23.0,0.0,0.0,0.0,0
103397507,Mar-2017,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,75000.0,21.2,2 years,MORTGAGE,Not Verified,home_improvement,CO,Individual,730.0,734.0,Dec-1998,28.3,20.0,34.0,0.0,0.0,0.0,0
49984017,May-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,30000.0,5.36,,MORTGAGE,Verified,credit_card,FL,Individual,680.0,684.0,Feb-1999,8.4,4.0,21.0,2.0,0.0,0.0,0
68393502,Dec-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,60000.0,21.84,1 year,RENT,Not Verified,credit_card,AZ,Individual,760.0,764.0,Aug-2003,11.4,11.0,30.0,0.0,0.0,0.0,0
66260627,Dec-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,78000.0,9.06,4 years,MORTGAGE,Not Verified,home_improvement,GA,Individual,775.0,779.0,Sep-1975,17.4,13.0,16.0,0.0,0.0,0.0,0
73904728,Mar-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,70000.0,9.96,10+ years,MORTGAGE,Not Verified,car,WV,Individual,730.0,734.0,Nov-1997,28.0,10.0,19.0,0.0,0.0,1.0,0
85116488,Jul-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,68000.0,18.61,10+ years,MORTGAGE,Not Verified,home_improvement,OH,Individual,800.0,804.0,Feb-1987,16.1,18.0,35.0,0.0,0.0,1.0,0
74994499,Mar-2016,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,42000.0,5.63,10+ years,MORTGAGE,Source Verified,credit_card,NC,Individual,730.0,734.0,Feb-2007,13.6,11.0,14.0,0.0,0.0,1.0,0
50415425,May-2015,Fully Paid,7500.0,7500.0, 36 months,5.32,225.87,A,A1,50000.0,21.62,< 1 year,RENT,Source Verified,debt_consolidation,KS,Individual,700.0,704.0,Nov-1995,17.1,12.0,22.0,0.0,1.0,0.0,0
71012005,Feb-2016,Fully Paid,7700.0,7700.0, 36 months,5.32,231.89,A,A1,49639.0,21.62,4 years,MORTGAGE,Source Verified,credit_card,MN,Individual,700.0,704.0,Sep-1999,38.5,20.0,60.0,0.0,0.0,0.0,0
57314509,Aug-2015,Fully Paid,7800.0,7800.0, 36 months,5.32,234.9,A,A1,29000.0,16.51,10+ years,RENT,Not Verified,credit_card,AL,Individual,715.0,719.0,Apr-1997,48.6,12.0,22.0,0.0,0.0,1.0,0
69454933,Jan-2016,Fully Paid,7800.0,7800.0, 36 months,5.32,234.9,A,A1,100000.0,21.53,2 years,MORTGAGE,Not Verified,debt_consolidation,NY,Individual,720.0,724.0,Aug-2002,10.8,16.0,63.0,0.0,0.0,1.0,0
